0	0	278.034524416
0.015625	0	435.285172046
0.03125	0	211.875030384
0.046875	0	4.30647641653
0.0625	0	-24.2424992428
0.078125	0	-51.0987596758
0.09375	0	-3.79770473943e+227
0.109375	0	-1.51908189577e+228
0.125	0	-2.6583933176e+228
0.140625	0	-4.55724568732e+228
0.15625	0	-3.41793426549e+228
0.171875	0	-3.03816379154e+228
0.1875	0	-1.13931142183e+228
0.203125	0	60.8514552316
0.21875	0	59.7519362932
0.234375	0	186.936516263
0.25	0	223.262215724
0.265625	0	247.834551958
0.28125	0	100.850811209
0.296875	0	-41.8728548938
0.3125	0	-104.386634237
0.328125	0	-98.9910004749
0.34375	0	-1.89885236972e+227
0.359375	0	-7.59540947886e+227
0.375	0	-1.89885236972e+228
0.390625	0	-4.55724568732e+228
0.40625	0	-4.17747521337e+228
0.421875	0	-4.55724568732e+228
0.4375	0	-1.89885236972e+228
0.453125	0	-7.59540947886e+227
0.46875	0	-1.89885236972e+227
0.484375	0	127.327116361
0.5	0	243.184971568
0.515625	0	646.047768274
0.53125	0	494.221991741
0.546875	0	381.952502275
0.5625	0	101.059623985
0.578125	0	-133.667463427
0.59375	0	206.171727626
0.609375	0	-128.854348316
0.625	0	-1.13931142183e+228
0.640625	0	-3.03816379154e+228
0.65625	0	-3.41793426549e+228
0.671875	0	-4.55724568732e+228
0.6875	0	-2.6583933176e+228
0.703125	0	-1.51908189577e+228
0.71875	0	-3.79770473943e+227
0.734375	0	-142.3965246
0.75	0	-154.076714201
0.765625	0	201.876485117
0.78125	0	142.705067601
0.796875	0	97.7619810256
0.8125	0	-72.8906035656
0.828125	0	-311.193303444
0.84375	0	90.640319287
0.859375	0	74.487644098
0.875	0	-3.79770473943e+227
0.890625	0	-7.59540947886e+227
0.90625	0	-2.27862284366e+228
0.921875	0	-3.79770473943e+228
0.9375	0	-2.6583933176e+228
0.953125	0	-1.51908189577e+228
0.96875	0	-5.69655710915e+227
0.984375	0	-342.935829827
1	0	-685.871659654

0	0.015625	70.6034133919
0.015625	0.015625	-112.986321517
0.03125	0.015625	-168.487176023
0.046875	0.015625	-25.2717044588
0.0625	0.015625	274.269935466
0.078125	0.015625	-2.37356546214e+226
0.09375	0.015625	-9.49426184858e+226
0.109375	0.015625	-6.40862674779e+227
0.125	0.015625	-9.49426184858e+227
0.140625	0.015625	-1.85138106047e+228
0.15625	0.015625	-1.61402451426e+228
0.171875	0.015625	-1.51908189577e+228
0.1875	0.015625	-9.49426184858e+227
0.203125	0.015625	-3.322991647e+227
0.21875	0.015625	-1.89885236972e+227
0.234375	0.015625	-4.74713092429e+226
0.25	0.015625	-380.200271099
0.265625	0.015625	-155.59336252
0.28125	0.015625	-202.909645302
0.296875	0.015625	-71.8366014953
0.3125	0.015625	49.6143624343
0.328125	0.015625	-1.18678273107e+226
0.34375	0.015625	-4.74713092429e+226
0.359375	0.015625	-3.322991647e+227
0.375	0.015625	-5.22184401672e+227
0.390625	0.015625	-1.62589234157e+228
0.40625	0.015625	-1.37666796804e+228
0.421875	0.015625	-1.78017409661e+228
0.4375	0.015625	-9.01954875615e+227
0.453125	0.015625	-4.9844874705e+227
0.46875	0.015625	-1.89885236972e+227
0.484375	0.015625	-4.74713092429e+226
0.5	0.015625	-1706.65548265
0.515625	0.015625	-997.33795241
